hour_start,n_sced,prc_min,prc_mean,prc_max,rtordpa_max,rtordpa_mean,rtolhsl_min,rtolhsl_mean,rtolhsl_max,rtolcap_min,rtolcap_mean,rtbp_mean,lambda_mean,load_total_weatherzone,load_total_native,resource_outage_mw,irr_outage_mw,new_equipment_mw,res_irr_outage_mw,all_envelope_mw,postedDatetime
2025-01-12 15:00:00,12,12990.92,13260.791666666666,13627.1,0.0,0.0,63937.18,64501.87833333333,65232.03,25270.08,26004.796666666665,40710.755,3.881683333333333,48330.72,47853.316065,,,,,,
2025-01-12 16:00:00,12,11609.43,12772.633333333331,13418.68,0.0,0.0,58902.98,62732.02166666667,64653.38,18467.26,22643.0125,42007.29,20.574358333333333,48412.82,48384.881637,,,,,,
2025-01-12 17:00:00,12,7914.99,9458.334166666666,11942.81,0.0,0.0,55925.14,57261.62,59918.2,11479.15,14299.979166666666,44854.464166666665,38.71821666666667,50270.67,50329.698825,,,,,,
2025-01-12 18:00:00,12,8004.5,8269.314166666667,8618.45,0.0,0.0,56735.75,57623.1225,58794.09,11510.9,12036.618333333334,47374.8,40.69515,52579.16,52583.254723,,,,,,
2025-01-12 19:00:00,12,8909.56,9158.538333333332,9380.37,0.0,0.0,59113.04,59960.035,60968.85,13320.77,13978.791666666666,47733.7875,37.20516666666666,53109.7,53064.379278,,,,,,
2025-01-12 20:00:00,12,9354.45,9744.7875,10239.63,0.0,0.0,61147.48,62173.68333333333,63219.51,15071.38,16064.600833333332,47974.607500000006,32.054966666666665,53336.47,53157.53668,,,,,,
2025-01-12 21:00:00,12,10086.96,10445.026666666668,10628.52,0.0,0.0,62348.73,62564.435,62747.54,16868.19,17214.774999999998,47186.66166666666,31.719866666666665,52623.63,52464.85208,,,,,,
2025-01-12 22:00:00,12,10600.42,11347.060833333337,11824.22,0.0,0.0,62229.82,62534.770833333336,62894.9,17881.43,18853.0525,45725.54833333333,28.5996,51473.53,51198.593987,,,,,,
2025-01-12 23:00:00,12,11955.4,12196.076666666668,12391.79,0.0,0.0,62327.94,62523.59166666667,62839.64,19862.08,20513.569166666668,44123.81666666667,25.832841666666667,50031.71,49726.693474,,,,,,
2025-01-13 00:00:00,12,12209.16,12318.506666666668,12425.37,0.0,0.0,62901.7,63429.405,63859.32,21520.95,22145.715,44395.95166666667,27.430216666666663,50169.55,48992.933884,,,,,,
2025-01-13 01:00:00,12,12201.4,12407.4225,12575.95,0.0,0.0,63257.14,63698.05,64050.46,22356.92,22653.970833333336,44352.58666666667,28.033666666666665,50388.1,48900.149433,,,,,,
2025-01-13 02:00:00,12,12509.89,12607.021666666667,12672.29,0.0,0.0,63507.98,63706.09166666667,63985.86,21617.46,22122.926666666663,43873.70416666666,28.965666666666664,49910.11,49464.422205,,,,,,
2025-01-13 03:00:00,12,11488.54,11991.03,12469.3,0.0,0.0,63361.8,63723.3325,64203.29,19996.64,20714.966666666667,44921.13166666666,30.830541666666665,50577.35,50494.595446,,,,,,
2025-01-13 04:00:00,12,10032.78,10712.150833333331,11215.32,0.0,0.0,62895.08,63378.68166666666,64022.11,16742.51,18434.21833333333,46932.07333333333,35.21984166666667,52323.48,52179.836301,,,,,,
2025-01-13 05:00:00,13,9209.09,9598.92923076923,9973.26,12.8288,3.5876692307692304,61274.0,61605.47384615385,62130.53,11428.04,13160.589999999998,50263.46615384616,49.94223076923077,55331.34,55398.785422,,,,,,
2025-01-13 06:00:00,12,8168.05,8578.869166666665,9427.31,57.3419,35.920925000000004,60722.24,61478.8675,61841.94,8058.31,9006.92,54333.263333333336,61.28245,59838.02,59785.971884,,,,,,
2025-01-13 07:00:00,12,7556.6,8005.2375,8536.54,122.3583,93.440675,61045.45,61291.2225,61839.76,6908.86,7554.696666666667,55384.78166666667,56.54289166666666,61046.1,61133.938832,,,,,,
2025-01-13 08:00:00,12,8637.47,10412.428333333331,12025.96,83.1539,24.551975,62295.13,65435.00166666667,68182.91,9252.73,13132.590833333334,54288.90416666667,31.525891666666663,60902.34,60521.709351,,,,,,
2025-01-13 09:00:00,12,11943.26,12809.527500000002,13452.42,2.8614,2.212075,67713.93,69140.3375,70365.09,17934.29,19299.01583333333,52100.511666666665,23.24976666666667,59534.83,58881.916545,,,,,,
2025-01-13 10:00:00,12,12226.33,12489.511666666664,12934.74,2.2774,1.8035,66683.76,67188.11750000001,68144.96,18077.99,18929.914166666666,50348.32333333333,24.37695833333333,56930.13,56507.082519,,,,,,
2025-01-13 11:00:00,12,12091.25,12469.689166666663,12756.72,1.9767,0.7693416666666666,66639.38,67154.28833333333,67905.18,19796.4,21024.92583333333,48329.64083333333,22.637875,54877.18,54258.435512,,,,,,
2025-01-13 12:00:00,12,12575.11,12685.376666666663,12832.62,0.9307,0.5516166666666666,66280.57,66880.43416666666,67424.64,22335.72,22702.028333333332,46381.19,21.764975000000003,52959.78,52388.345252,,,,,,
2025-01-13 13:00:00,12,12792.05,12898.485833333332,12979.81,0.8648,0.4892916666666667,65199.69,65882.17083333334,66409.73,23584.99,23879.01583333333,44632.2,20.904991666666668,51681.69,50754.241997,,,,,,
2025-01-13 14:00:00,12,12827.79,12953.063333333334,13062.3,0.0,0.0,66174.58,66734.7375,67222.78,24854.52,25790.6575,44392.09083333333,19.95480833333333,51244.69,49561.355565,,,,,,
2025-01-13 15:00:00,13,12686.58,12920.954615384617,13083.89,0.0,0.0,65565.64,66365.97076923077,67300.98,25516.11,26105.50076923077,44433.5723076923,19.88229230769231,51340.24,48813.907672,,,,,,
2025-01-13 16:00:00,13,11240.95,12514.321538461538,13187.63,0.0,0.0,60263.66,63307.483846153846,66150.45,17916.01,21862.05461538461,44063.01230769231,24.05144615384616,50245.88,49319.623189,,,,,,
2025-01-13 17:00:00,12,7185.58,8929.600833333332,11316.25,0.0,0.0,56507.22,58152.96083333334,60556.82,10178.64,13102.623333333337,46735.35,51.01935833333334,51535.29,51631.43637,,,,,,
2025-01-13 18:00:00,12,6385.5,6565.561666666667,6861.66,0.0,0.0,56596.91,57228.863333333335,57983.99,9382.65,9656.859166666669,49222.92166666667,66.1476,54294.99,54344.555174,,,,,,
2025-01-13 19:00:00,12,6611.89,6823.5825,7019.0,0.0,0.0,57919.23,58546.68583333333,59034.29,9732.82,10445.290833333334,49824.37083333333,83.86899166666667,55172.87,55136.275771,,,,,,
2025-01-13 20:00:00,12,6831.38,7344.922500000001,7651.2,0.0,0.0,59200.69,60467.01083333333,61573.36,11143.41,11948.858333333332,50416.00416666667,60.97152500000001,55835.0,55649.965669,,,,,,
2025-01-13 21:00:00,12,7473.87,7775.208333333333,8044.47,0.0,0.0,61122.09,61676.84083333333,62013.18,12608.56,13350.1975,50231.9475,43.76979166666666,55785.82,55514.878357,,,,,,
2025-01-13 22:00:00,12,8046.75,8934.578333333333,9711.02,0.0,0.0,60978.82,62346.94083333333,63958.88,13988.48,15940.480833333331,48448.263333333336,33.657325,54410.65,53935.437354,,,,,,
2025-01-13 23:00:00,12,9736.99,10396.5375,10806.89,0.0,0.0,64042.58,64573.732500000006,64745.39,18106.49,18893.8875,48418.8625,29.413866666666667,53815.32,52838.252507,,,,,,
2025-01-14 00:00:00,12,10697.28,10849.338333333331,11000.46,0.0,0.0,64599.88,64708.93916666667,64904.2,19290.38,19673.373333333333,47681.91583333333,31.120016666666668,53058.2,52157.707761,,,,,,
2025-01-14 01:00:00,12,10936.16,11212.52,11474.89,0.0,0.0,64707.75,65156.670000000006,65616.22,19784.13,20363.18416666667,48150.815,31.60190833333333,53668.62,52040.846104,,,,,,
2025-01-14 02:00:00,12,11307.03,11432.873333333337,11610.1,0.0,0.0,64917.8,65450.706666666665,65960.16,19951.42,20379.553333333333,48515.28166666667,33.377808333333334,53961.27,52143.901146,,,,,,
2025-01-14 03:00:00,12,11027.44,11170.152500000002,11335.72,0.0,0.0,64768.71,64965.78583333333,65294.89,18310.39,18942.349166666667,48801.04083333333,31.192225,54116.44,53126.058136,,,,,,
2025-01-14 04:00:00,12,10637.56,11044.130833333336,11240.7,0.0,0.0,65167.22,65713.29916666666,65827.94,16953.25,17929.085,49824.85916666667,32.914300000000004,55078.2,54817.820644,,,,,,
2025-01-14 05:00:00,12,8942.46,9781.128333333332,10576.63,0.0,0.0,65744.45,66035.40000000001,66235.35,13542.62,15050.560833333337,52782.50916666666,38.08711666666667,57792.29,57790.371285,,,,,,
2025-01-14 06:00:00,12,7516.65,8287.15,9181.0,0.0,0.0,66311.64,66743.45916666667,67078.22,10450.9,11900.9375,56644.7,44.64931666666666,61767.49,61907.786124,,,,,,
2025-01-14 07:00:00,12,6051.16,6619.884999999999,7451.54,0.0,0.0,65188.64,65818.52833333334,66319.88,8946.45,9780.76,58013.25833333333,49.478341666666665,63285.86,63318.565616,,,,,,
2025-01-14 08:00:00,12,6747.93,7836.62,8946.92,0.0,0.0,64936.5,66234.82166666667,67765.13,10647.61,13025.7075,55066.60083333333,42.42755,62119.61,61961.257353,,,,,,
2025-01-14 09:00:00,12,8012.43,8326.195833333333,8695.35,0.0,0.0,63140.47,63696.075833333336,64624.11,12923.33,13579.085833333333,52244.62083333333,36.58095,60139.46,59832.058702,,,,,,
2025-01-14 10:00:00,12,8074.81,8425.299166666666,8936.0,0.0,0.0,61543.46,62218.28666666666,63936.77,13486.7,13905.139166666668,50553.355833333335,34.901625,57767.42,57377.036942,,,,,,
2025-01-14 11:00:00,12,8755.0,8994.8075,9270.86,0.0,0.0,61286.89,61719.38333333333,62468.06,15095.0,15434.829166666668,48341.52416666667,29.581766666666667,55736.34,55283.163659,,,,,,
2025-01-14 12:00:00,12,8923.69,9147.6875,9345.43,0.0,0.0,59937.06,60403.363333333335,60973.33,15396.23,15804.596666666666,47163.15416666667,31.10063333333333,54387.7,53605.122864,,,,,,
2025-01-14 13:00:00,12,8825.74,8988.549166666666,9340.39,0.0,0.0,57661.47,58745.73,60623.24,15172.1,15653.918333333331,46362.53333333333,34.018883333333335,53686.68,52325.879288,,,,,,
2025-01-14 14:00:00,12,8920.66,9047.609166666669,9165.05,0.0,0.0,59906.48,60320.365,60796.73,16252.55,16775.3475,47549.63083333333,36.44205833333333,53637.55,51376.846083,,,,,,
2025-01-14 15:00:00,12,8920.54,9284.625,9754.09,0.0,0.0,57999.65,59031.56583333333,59939.86,15882.52,16313.540833333333,46471.10916666667,35.340975,53296.16,51195.99835,,,,,,
2025-01-14 16:00:00,12,8639.23,9443.1,10037.02,0.0,0.0,58319.56,59322.71333333334,60203.9,12821.63,14724.589999999998,47081.15916666667,41.18864166666666,52838.66,51927.401759,,,,,,
2025-01-14 17:00:00,12,6213.85,7449.864166666666,8932.99,0.0,0.0,54329.05,55879.4325,58823.21,8815.41,10313.694166666666,47509.607500000006,68.39418333333333,53607.7,53367.177807,,,,,,
2025-01-14 18:00:00,12,6143.66,6533.769166666666,7126.28,0.0,0.0,54442.27,55340.21916666667,56541.49,8501.32,8924.311666666666,48155.93083333334,78.24585,55167.81,55098.572076,,,,,,
2025-01-14 19:00:00,13,7042.35,7221.8969230769235,7357.71,0.0,0.0,56727.11,57254.600000000006,57737.31,9852.17,10323.139230769231,48708.89230769231,75.64914615384615,55643.68,55512.742945,,,,,,
2025-01-14 20:00:00,12,7220.68,7682.250833333333,8218.8,7.4323,3.994616666666667,57311.05,57818.13583333333,58299.61,10578.84,11132.896666666667,48420.7875,65.0228,55290.62,55150.54702,,,,,,
2025-01-14 21:00:00,12,7885.26,8168.289166666666,8474.57,8.3749,5.532191666666667,57256.65,57444.70583333333,58169.71,11581.16,12215.304166666669,47026.48166666667,50.303425,54626.46,54404.786645,,,,,,
2025-01-14 22:00:00,12,8265.28,8692.101666666667,9023.8,10.177,6.190591666666666,56982.11,57380.73499999999,58482.5,12718.13,13519.790833333333,45863.29416666667,42.80950833333333,52850.58,52473.09882,,,,,,
2025-01-14 23:00:00,12,8685.6,8824.158333333333,9042.95,7.1233,5.024633333333333,56874.81,57638.67916666667,58464.67,14119.07,14357.649166666668,45702.335,46.52518333333333,51454.73,50566.732517,,,,,,
2025-01-15 00:00:00,12,7990.57,8189.545000000001,8360.28,0.0,0.0,54108.98,55305.16583333333,56322.18,13337.76,13877.258333333331,43765.638333333336,57.97016666666667,49676.71,48967.755391,8786.0,6300.0,5288.0,15086.0,20374.0,2025-01-15 00:01:09
2025-01-15 01:00:00,12,7825.75,8049.02,8183.33,0.0,0.0,54182.43,54569.84666666667,54857.59,13424.86,13624.9575,43327.49583333333,66.36100833333333,48980.87,48311.862391,8856.0,6300.0,5288.0,15156.0,20444.0,2025-01-15 01:01:08
2025-01-15 02:00:00,12,8111.65,8283.7475,8491.83,0.0,0.0,54134.53,54361.62333333333,54565.19,13615.73,13807.1725,42845.49166666667,74.40429999999999,48876.23,48320.542407,8778.0,6304.0,5288.0,15082.0,20370.0,2025-01-15 02:01:08
2025-01-15 03:00:00,12,8157.7,8361.6225,8557.86,0.0,0.0,54255.75,54494.05666666666,55034.18,13811.33,14011.8175,42926.92916666667,86.19733333333333,49500.71,48789.436087,8778.0,6304.0,5288.0,15082.0,20370.0,2025-01-15 03:01:29
2025-01-15 04:00:00,12,8158.55,8363.969166666668,8509.53,6.0841,0.5774750000000001,54264.9,55295.21,55995.31,12559.16,13059.461666666668,44582.73583333333,89.68505,50568.4,49967.083974,8828.0,6000.0,5288.0,14828.0,20116.0,2025-01-15 04:01:08
2025-01-15 05:00:00,12,8096.04,8315.98,8497.03,11.9844,2.7099833333333336,55809.35,56448.51833333333,57011.31,11123.76,11997.904166666667,46656.92083333334,128.14936666666668,52997.4,52609.287088,8944.0,6000.0,5288.0,14944.0,20232.0,2025-01-15 05:01:07
2025-01-15 06:00:00,12,7103.52,7727.285,8346.03,3.0934,0.4241083333333333,57678.25,58974.83083333333,59689.54,10420.5,11255.876666666663,49792.83833333334,314.3270166666667,56409.06,56122.914346,8928.0,5308.0,5288.0,14236.0,19524.0,2025-01-15 06:01:10
2025-01-15 07:00:00,14,6954.31,7360.720714285714,8099.28,165.3834,54.14245,59061.04,59606.938571428575,60944.27,10099.57,10974.567142857142,50540.10857142857,1126.4887428571428,57131.07,56982.958827,9292.0,5575.0,5288.0,14867.0,20155.0,2025-01-15 07:01:07
2025-01-15 08:00:00,13,8025.93,8846.57923076923,9468.64,37.7816,7.804638461538461,60867.66,61839.910769230766,64384.79,13311.93,14777.446153846153,49516.73846153846,52.99843076923077,57479.5,57016.317767,9457.0,5623.0,5288.0,15080.0,20368.0,2025-01-15 08:01:11
2025-01-15 09:00:00,12,9186.39,9635.5,10227.94,1.6192,0.6556,62197.95,63208.82333333333,64223.87,16532.79,17593.166666666668,48512.095,27.763166666666667,57316.46,56450.80176,9396.0,5853.0,5288.0,15249.0,20537.0,2025-01-15 09:01:08
2025-01-15 10:00:00,12,9540.18,9639.034166666666,10038.64,0.3782,0.148975,61551.5,62265.75083333333,63534.55,16945.79,17356.364166666666,47897.96583333333,28.85810833333333,55967.49,55022.06597,10206.0,5866.0,5288.0,16072.0,21360.0,2025-01-15 10:01:08
2025-01-15 11:00:00,12,9631.98,10002.408333333333,10292.92,0.4955,0.22975,61916.88,62138.74416666666,62288.52,17697.09,18263.625,46972.6,26.438558333333333,54575.92,53296.330504,10214.0,5687.0,5288.0,15901.0,21189.0,2025-01-15 11:01:07
2025-01-15 12:00:00,12,10090.13,10552.2675,11088.77,0.2698,0.1434583333333333,61110.06,61397.76499999999,61683.46,18409.85,19160.4775,45159.45916666667,24.332741666666667,52917.94,51760.430106,10299.0,5735.0,5288.0,16034.0,21322.0,2025-01-15 12:01:09
2025-01-15 13:00:00,12,10588.59,10938.615,11470.5,0.0,0.0,61090.45,61548.51083333333,62192.17,19878.97,20419.325,44838.62583333333,24.05925,52320.38,50536.938433,10604.0,5648.0,5288.0,16252.0,21540.0,2025-01-15 13:01:08
2025-01-15 14:00:00,12,11314.66,11639.025,11885.04,0.0,0.0,61508.79,62106.511666666665,62575.37,20941.75,21560.806666666667,43490.47583333334,21.948283333333336,50774.51,49674.504702,10564.0,5587.0,5143.0,16151.0,21294.0,2025-01-15 14:01:08
2025-01-15 15:00:00,12,11295.33,11805.347499999998,12079.96,0.0,0.0,59583.84,61119.206666666665,62055.79,19396.27,20962.885,42664.98666666667,22.728825,49959.31,49369.058526,10571.0,5577.0,5288.0,16148.0,21436.0,2025-01-15 15:01:08
2025-01-15 16:00:00,12,8817.13,10226.209166666666,11393.47,0.0,0.0,55535.54,58209.10833333334,60009.88,13850.69,16647.4875,43475.75833333333,32.501025,50111.89,50064.943252,10240.0,5577.0,5438.0,15817.0,21255.0,2025-01-15 16:01:08
2025-01-15 17:00:00,12,7948.11,8465.840833333334,9600.28,0.0,0.0,53416.27,54428.675,57547.8,11516.77,12354.603333333333,43848.02416666667,72.59769166666666,51084.51,51070.41986,9926.0,5516.0,5438.0,15442.0,20880.0,2025-01-15 17:01:07
2025-01-15 18:00:00,12,7972.78,8196.300833333333,8317.67,2.8371,0.7427333333333334,54635.07,56001.52416666667,56724.13,11117.31,11486.8925,46129.644166666665,58.691183333333335,52689.28,52726.896671,9766.0,5762.0,5438.0,15528.0,20966.0,2025-01-15 18:01:09
2025-01-15 19:00:00,12,8226.79,8363.095,8484.16,5.0498,2.9802416666666667,56288.13,56845.50666666666,57702.6,11694.83,11881.283333333333,46717.75666666666,63.13905833333333,53107.42,53092.244374,9530.0,6569.0,5438.0,16099.0,21537.0,2025-01-15 19:01:10
2025-01-15 20:00:00,12,7717.95,7888.770833333333,8051.06,7.0909,3.252275,55682.55,56669.82916666666,57902.28,11245.07,11451.109166666669,46967.7275,80.00043333333333,53225.55,53134.663785,9502.0,6494.0,5438.0,15996.0,21434.0,2025-01-15 20:01:07
2025-01-15 21:00:00,12,7973.41,8105.546666666666,8259.34,8.385,3.7858583333333335,55896.16,56643.911666666674,57246.48,11586.28,11942.4775,46366.15916666667,79.303625,52408.54,52340.440378,8608.0,6471.0,5438.0,15079.0,20517.0,2025-01-15 21:01:08
2025-01-15 22:00:00,12,7695.48,7915.287499999999,8241.36,13.477,5.103941666666667,54972.36,55617.39833333334,56544.77,11637.18,11980.597499999998,45643.3975,82.14494166666667,51166.77,50817.734926,8594.0,6027.0,5438.0,14621.0,20059.0,2025-01-15 22:01:15
2025-01-15 23:00:00,12,8093.33,8646.213333333333,8921.23,11.2556,6.565141666666666,55120.84,55537.37333333333,55904.5,12414.14,13400.405833333332,44787.9975,59.88961666666666,50481.24,49455.248914,7980.0,5933.0,5428.0,13913.0,19341.0,2025-01-15 23:01:08
2025-01-16 00:00:00,12,8859.58,9039.896666666667,9302.62,0.0,0.0,55327.03,55690.644166666665,56631.65,14319.45,14683.859166666669,43275.12583333333,84.03583333333334,49259.61,48627.064336,8598.0,5933.0,5428.0,14531.0,19959.0,2025-01-16 00:01:13
2025-01-16 01:00:00,12,8906.55,9108.06,9224.65,0.0,0.0,56869.42,57287.81083333333,57465.6,15068.6,15637.974166666669,44038.89666666667,84.42205,49258.95,48565.542031,7456.0,5900.0,5428.0,13356.0,18784.0,2025-01-16 01:01:09
2025-01-16 02:00:00,12,9058.86,9457.68,9845.79,0.0,0.0,57466.48,58182.92833333334,59300.8,15799.82,16484.024999999998,44578.65,69.08009166666666,50066.98,48928.359052,7506.0,5392.0,5428.0,12898.0,18326.0,2025-01-16 02:01:11
2025-01-16 03:00:00,12,9679.41,9884.765,10064.11,0.3222,0.0354583333333333,58152.64,59000.91,59348.24,16081.66,16694.626666666667,44717.12666666667,81.32136666666666,50507.16,49748.323266,7493.0,5392.0,5428.0,12885.0,18313.0,2025-01-16 03:01:07
2025-01-16 04:00:00,12,9505.25,9781.1875,10011.37,0.3268,0.0272416666666666,58189.11,58911.151666666665,59508.46,14526.94,15375.8025,45674.75583333333,104.06751666666666,51749.84,51340.505431,7701.0,5392.0,5428.0,13093.0,18521.0,2025-01-16 04:01:08
2025-01-16 05:00:00,12,8411.77,8762.686666666666,9249.95,0.151,0.0135583333333333,58796.75,59585.66583333333,60576.17,11894.19,12634.375,48822.692500000005,114.92119166666669,54604.35,54518.759906,7825.0,5392.0,5428.0,13217.0,18645.0,2025-01-16 05:01:09
2025-01-16 06:00:00,12,7725.99,8056.544166666667,8748.31,14.3366,3.667566666666667,61134.63,61694.19583333333,62117.55,10178.89,10822.5275,52992.8125,113.319975,58865.9,58672.933402,7457.0,5690.0,5428.0,13147.0,18575.0,2025-01-16 06:01:16
2025-01-16 07:00:00,12,7121.16,7519.266666666666,7930.04,20.417,14.648925,60333.77,60849.06583333333,62012.08,8990.19,9391.545,53272.081666666665,57.22504166666667,60598.4,60465.892449,7990.0,5770.0,5428.0,13760.0,19188.0,2025-01-16 07:01:07
2025-01-16 08:00:00,13,7299.94,9136.833846153846,10841.17,29.2501,8.468384615384615,61390.87,64468.597692307696,67354.63,11117.82,15303.28153846154,51322.877692307695,45.41315384615385,59792.18,59139.474239,8149.0,5811.0,5428.0,13960.0,19388.0,2025-01-16 08:01:18
2025-01-16 09:00:00,12,9330.62,10083.089166666668,10629.09,4.4316,2.798033333333333,60378.71,61931.81,64681.27,15069.63,16698.213333333333,47994.51083333333,28.513366666666663,57827.09,56750.40119,8007.0,5868.0,5428.0,13875.0,19303.0,2025-01-16 09:01:07
2025-01-16 10:00:00,12,9611.53,9992.619166666667,10530.76,0.8737,0.47065,58982.82,60179.23416666667,62590.02,16145.13,16995.950833333332,45281.09333333333,27.991475,54292.97,53766.931132,8265.0,5857.0,5428.0,14122.0,19550.0,2025-01-16 10:01:10
2025-01-16 11:00:00,12,10297.79,10983.05,11545.63,0.9789,0.3465416666666667,59719.59,60191.700833333336,60736.31,18309.27,19721.54,43240.01583333333,23.792275,51952.1,51021.228981,7893.0,5761.0,5428.0,13654.0,19082.0,2025-01-16 11:01:09
2025-01-16 12:00:00,12,11123.77,11399.2925,11706.63,0.755,0.3211666666666666,59158.6,60120.4875,60503.27,20878.57,21479.9925,42286.73333333333,22.83535833333333,50850.7,49246.607679,8352.0,6029.0,5428.0,14381.0,19809.0,2025-01-16 12:01:08
2025-01-16 13:00:00,13,11344.92,11915.753846153846,12374.88,0.0,0.0,59494.05,60163.22230769231,60811.82,21605.87,22769.066923076924,40930.344615384616,21.403384615384617,49559.99,47797.902426,7884.0,5746.0,5428.0,13630.0,19058.0,2025-01-16 13:01:07
2025-01-16 14:00:00,12,12158.86,12514.4675,12852.97,0.0,0.0,59771.5,60879.583333333336,61738.68,23495.11,24586.321666666667,39442.2225,17.930600000000002,48404.01,46928.861627,7753.0,5735.0,5428.0,13488.0,18916.0,2025-01-16 14:01:07
2025-01-16 15:00:00,12,12553.84,12664.2675,12827.61,0.0,0.0,60000.95,60581.70166666667,61103.86,24307.44,24680.115,38533.34,13.332533333333332,47357.27,46440.014737,7013.0,5732.0,5428.0,12745.0,18173.0,2025-01-16 15:01:10
2025-01-16 16:00:00,12,11262.0,12660.523333333333,13601.74,0.0,0.0,56368.09,60007.46,62608.47,17363.81,21959.8225,40006.4575,23.953100000000003,47042.38,46850.622243,6203.0,5695.0,5428.0,11898.0,17326.0,2025-01-16 16:01:06
2025-01-16 17:00:00,12,6944.28,8617.598333333333,11169.36,0.0,0.0,50490.02,52337.668333333335,56214.41,10339.48,12739.826666666668,41608.934166666666,47.94834166666666,48212.27,48221.051085,5775.0,5417.0,5428.0,11192.0,16620.0,2025-01-16 17:01:11
2025-01-16 18:00:00,12,7357.4,7776.771666666666,8502.76,0.0,0.0,51755.29,53585.48333333334,55878.95,11021.71,11891.350833333332,43364.33666666666,42.34959166666667,50179.64,50208.898714,5580.0,4970.0,5428.0,10550.0,15978.0,2025-01-16 18:01:10
2025-01-16 19:00:00,12,8581.29,9313.3825,10089.16,0.0,0.0,56201.01,59109.239166666666,60986.27,13636.32,15276.9275,45505.50416666667,33.73648333333333,51553.81,51473.747545,5338.0,5720.0,5428.0,11058.0,16486.0,2025-01-16 19:01:06
2025-01-16 20:00:00,13,9555.29,10097.25,10895.52,0.0,0.0,60915.18,61566.1023076923,62322.41,16236.58,17016.993076923078,46250.083076923074,30.486661538461536,52175.77,52119.331027,5258.0,5651.0,5428.0,10909.0,16337.0,2025-01-16 20:01:07
2025-01-16 21:00:00,12,10672.59,11087.835833333333,11338.41,0.0,0.0,62801.64,63547.15083333334,64328.6,18350.39,19579.585,45742.30416666667,30.572866666666663,51929.89,51789.482813,5206.0,5624.0,5428.0,10830.0,16258.0,2025-01-16 21:01:06
2025-01-16 22:00:00,13,10614.85,10873.004615384616,11222.48,0.0,0.0,61618.28,62296.09307692308,63163.89,18822.59,19513.38307692308,44564.3623076923,27.60380769230769,50754.44,50650.93483,5206.0,5591.0,5428.0,10797.0,16225.0,2025-01-16 22:01:12
2025-01-16 23:00:00,12,11249.18,11368.714999999998,11517.35,0.0,0.0,62856.69,63063.5075,63319.11,20850.85,21573.96416666667,43353.9875,25.093216666666667,49468.9,49251.464064,5221.0,5554.0,5428.0,10775.0,16203.0,2025-01-16 23:01:08
2025-01-17 00:00:00,12,11268.77,11633.3825,11784.27,0.0,0.0,62434.65,62992.325833333336,63389.41,21591.84,22289.354166666668,42984.0775,28.603075,48575.24,48226.33416,5607.0,5756.0,5428.0,11363.0,16791.0,2025-01-17 00:01:09
2025-01-17 01:00:00,12,11639.12,11890.819166666668,12305.52,0.0,0.0,62748.63,63481.815,63997.31,22255.63,23186.23833333333,43226.34916666667,30.384241666666668,48418.11,47526.082427,5607.0,5520.0,5428.0,11127.0,16555.0,2025-01-17 01:01:09
2025-01-17 02:00:00,13,11497.24,11838.44923076923,12374.56,0.0,0.0,62565.21,63174.84615384616,63556.91,22233.17,23112.312307692308,43145.95923076923,32.208446153846154,48418.92,47253.979379,5592.0,5520.0,5528.0,11112.0,16640.0,2025-01-17 02:01:09
2025-01-17 03:00:00,13,11715.07,11900.869230769227,12231.84,0.0,0.0,62375.64,62665.10692307692,63137.97,21687.17,22441.456153846157,43403.96692307693,31.13915384615384,48650.25,47412.949395,5556.0,5286.0,5528.0,10842.0,16370.0,2025-01-17 03:01:07
2025-01-17 04:00:00,13,11228.22,11653.986923076922,12174.8,0.0,0.0,61175.12,62158.29384615385,62811.64,19529.65,20895.22307692308,43458.39307692308,32.5429,48870.83,48586.270597,5556.0,5513.0,5528.0,11069.0,16597.0,2025-01-17 04:01:07
2025-01-17 05:00:00,16,10208.27,10845.21,11878.51,0.0,0.0,61334.13,61648.284375,62289.88,17268.91,18605.973125,45041.87125,34.764,50941.67,50884.320032,5884.0,5514.0,5528.0,11398.0,16926.0,2025-01-17 05:01:07
2025-01-17 06:00:00,12,9003.1,9585.710833333333,10699.43,0.0,0.0,62168.98,63255.8925,63586.45,15852.93,16543.680833333336,48837.2625,40.35105,54410.87,54284.706143,6391.0,4897.0,5528.0,11288.0,16816.0,2025-01-17 06:01:09
2025-01-17 07:00:00,12,8336.47,8808.4525,9096.13,0.0,0.0,63368.53,64235.45583333333,64677.38,15260.44,16151.555,50121.37666666667,36.32850833333333,55735.73,55703.842248,6391.0,4890.0,5528.0,11281.0,16809.0,2025-01-17 07:01:08
2025-01-17 08:00:00,15,9246.75,9775.16,10126.87,0.0,0.0,64882.25,66053.42133333333,67114.42,16930.53,18800.056,49358.182,35.39704,55343.07,55190.169334,6421.0,4891.0,5428.0,11312.0,16740.0,2025-01-17 08:01:11
2025-01-17 09:00:00,15,10153.48,10591.216666666667,10903.62,0.0,0.0,66306.84,66627.26333333334,67451.02,20130.27,21060.308666666668,47821.14466666667,24.031033333333333,55093.02,54642.711349,6457.0,4727.0,5428.0,11184.0,16612.0,2025-01-17 09:01:08
